epoch,batch_idx,data_type,loss,run_time
1,33,val,8.428709,1.13
1,34,val,28.783066,1.14
1,35,val,6.720758,1.14
2,0,train,26.732183,0.15
2,1,train,33.674702,0.18
2,2,train,24.818207,0.22
2,3,train,29.051138,0.25
2,4,train,30.840445,0.28
2,5,train,28.957111,0.31
2,6,train,30.977381,0.34
2,7,train,33.409424,0.38
2,8,train,24.858036,0.41
2,9,train,34.425762,0.44
2,10,train,25.250645,0.47
2,11,train,27.991501,0.50
2,12,train,21.910143,0.53
2,13,train,35.519657,0.57
2,0,val,10.003798,0.68
2,1,val,10.841188,0.68
2,2,val,34.509312,0.69
2,3,val,44.386040,0.70
2,4,val,4.887410,0.70
2,5,val,11.100527,0.71
2,6,val,47.461895,0.72
2,7,val,9.421545,0.73
2,8,val,7.038644,0.74
2,9,val,39.630531,0.75
2,10,val,44.781071,0.75
2,11,val,28.777885,0.76
2,12,val,38.194099,0.77
2,13,val,26.638998,0.78
2,14,val,26.955544,0.78
2,15,val,13.572037,0.79
2,16,val,33.199997,0.80
2,17,val,14.944938,0.80
2,18,val,7.182266,0.81
2,19,val,52.265221,0.82
2,20,val,18.253490,0.83
2,21,val,34.246922,0.83
2,22,val,31.474268,0.84
2,23,val,13.420300,0.85
2,24,val,12.811291,0.85
2,25,val,56.746258,0.86
2,26,val,7.646774,0.87
2,27,val,14.261323,0.87
2,28,val,8.335056,0.88
2,29,val,10.046287,0.89
2,30,val,10.034246,0.90
2,31,val,61.510773,0.91
2,32,val,42.014912,0.93
2,33,val,7.767358,0.93
2,34,val,31.007217,0.93
2,35,val,14.396925,0.94
3,0,train,25.356388,0.17
3,1,train,29.930592,0.20
3,2,train,32.483932,0.23
3,3,train,22.545992,0.26
3,4,train,33.415981,0.29
3,5,train,23.815018,0.33
3,6,train,28.242924,0.36
3,7,train,22.830212,0.39
3,8,train,23.411409,0.42
3,9,train,26.833447,0.46
3,10,train,34.137459,0.49
3,11,train,29.986214,0.52
3,12,train,25.647387,0.55
3,13,train,30.518154,0.58
3,0,val,9.040474,0.69
3,1,val,7.584377,0.70
3,2,val,42.228367,0.71
3,3,val,45.870377,0.72
3,4,val,14.218329,0.73
3,5,val,9.351400,0.74
3,6,val,45.103634,0.75
3,7,val,9.720560,0.75
3,8,val,4.594404,0.76
3,9,val,39.759613,0.77
3,10,val,43.279579,0.77
3,11,val,30.209684,0.78
3,12,val,35.858009,0.78
3,13,val,24.678286,0.79
3,14,val,22.390013,0.80
3,15,val,11.570375,0.80
3,16,val,35.137554,0.81
3,17,val,14.815180,0.82
3,18,val,4.761569,0.82
3,19,val,48.182831,0.83
3,20,val,24.175127,0.84
3,21,val,29.863604,0.85
3,22,val,32.455193,0.85
3,23,val,12.952439,0.86
3,24,val,6.266340,0.86
3,25,val,63.252148,0.87
3,26,val,10.515182,0.88
3,27,val,11.320763,0.88
3,28,val,8.428393,0.89
3,29,val,12.574211,0.89
3,30,val,8.687606,0.90
3,31,val,45.494354,0.91
3,32,val,42.591728,0.91
3,33,val,4.548408,0.92
3,34,val,28.927166,0.92
3,35,val,8.537035,0.92
4,0,train,21.018730,0.15
4,1,train,23.724449,0.19
4,2,train,24.823296,0.22
4,3,train,19.716732,0.26
4,4,train,30.020199,0.29
4,5,train,28.625280,0.33
4,6,train,18.088299,0.36
4,7,train,29.538729,0.39
4,8,train,22.662281,0.42
4,9,train,32.476120,0.46
4,10,train,21.968332,0.49
4,11,train,22.367878,0.52
4,12,train,26.828255,0.55
4,13,train,19.956413,0.58
4,0,val,8.385134,0.73
4,1,val,8.632465,0.74
4,2,val,30.368441,0.75
4,3,val,43.214069,0.76
4,4,val,5.709976,0.77
4,5,val,5.682168,0.78
4,6,val,46.825115,0.79
4,7,val,11.661346,0.80
4,8,val,10.861934,0.81
4,9,val,38.385403,0.82
4,10,val,45.156425,0.83
4,11,val,28.163589,0.84
4,12,val,42.322849,0.84
4,13,val,19.254799,0.85
4,14,val,21.110056,0.86
4,15,val,10.560377,0.87
4,16,val,31.417156,0.87
4,17,val,12.994098,0.88
4,18,val,13.345780,0.89
4,19,val,49.012218,0.90
4,20,val,15.207611,0.91
4,21,val,28.518068,0.92
4,22,val,28.410942,0.93
4,23,val,17.871523,0.94
4,24,val,7.543436,0.96
4,25,val,50.609356,0.97
4,26,val,9.951407,0.98
4,27,val,5.996739,0.98
4,28,val,8.849638,0.99
4,29,val,5.884785,1.00
4,30,val,4.665351,1.00
4,31,val,55.987659,1.01
4,32,val,38.114090,1.02
4,33,val,7.620139,1.02
4,34,val,26.722172,1.03
4,35,val,4.182237,1.03
5,0,train,24.514414,0.12
5,1,train,24.417046,0.15
5,2,train,25.467819,0.19
5,3,train,17.217257,0.22
5,4,train,17.044884,0.25
5,5,train,31.968517,0.29
5,6,train,17.523884,0.32
5,7,train,18.474091,0.35
5,8,train,31.227581,0.38
5,9,train,23.724335,0.42
5,10,train,18.718546,0.45
5,11,train,15.710246,0.48
5,12,train,21.594067,0.51
5,13,train,23.809792,0.54
5,0,val,9.487800,0.65
5,1,val,5.632947,0.66
5,2,val,28.984034,0.67
5,3,val,48.628681,0.67
5,4,val,7.905171,0.68
5,5,val,5.694351,0.69
5,6,val,43.131474,0.70
5,7,val,8.826858,0.70
5,8,val,8.407701,0.71
5,9,val,34.958073,0.72
5,10,val,40.696064,0.73
5,11,val,30.024721,0.73
5,12,val,39.409767,0.74
5,13,val,19.153856,0.75
5,14,val,19.725649,0.75
5,15,val,17.166914,0.76
5,16,val,30.131262,0.77
5,17,val,14.419465,0.77
5,18,val,6.130234,0.78
5,19,val,51.316994,0.79
5,20,val,15.439202,0.79
5,21,val,28.327934,0.80
5,22,val,26.707876,0.81
5,23,val,16.899864,0.82
5,24,val,9.898766,0.82
5,25,val,51.090820,0.83
5,26,val,6.698542,0.83
5,27,val,4.443022,0.84
5,28,val,8.272090,0.85
5,29,val,9.151194,0.85
5,30,val,14.312292,0.86
5,31,val,47.015015,0.87
5,32,val,36.522022,0.87
5,33,val,7.456421,0.87
5,34,val,25.026907,0.88
5,35,val,5.193864,0.88
6,0,train,19.922993,0.13
6,1,train,21.950947,0.17
6,2,train,18.229799,0.20
6,3,train,23.395992,0.23
6,4,train,26.582481,0.26
6,5,train,23.033260,0.29
6,6,train,32.889191,0.33
6,7,train,29.465271,0.36
6,8,train,22.201229,0.39
6,9,train,26.882607,0.42
6,10,train,30.238976,0.45
6,11,train,18.472191,0.48
6,12,train,22.983953,0.52
6,13,train,22.733555,0.55
6,0,val,6.875386,0.66
6,1,val,5.096004,0.67
6,2,val,29.161135,0.68
6,3,val,38.403839,0.68
6,4,val,6.016045,0.69
6,5,val,3.708199,0.70
6,6,val,47.721180,0.71
6,7,val,8.643194,0.72
6,8,val,5.237217,0.72
6,9,val,38.860611,0.73
6,10,val,44.145657,0.74
6,11,val,27.244171,0.74
6,12,val,34.363388,0.75
6,13,val,19.373520,0.76
6,14,val,23.322401,0.76
6,15,val,9.093308,0.77
6,16,val,28.683605,0.78
6,17,val,13.013948,0.78
6,18,val,7.176777,0.79
6,19,val,55.402718,0.80
6,20,val,17.586525,0.81
6,21,val,27.959572,0.81
6,22,val,29.516205,0.82
6,23,val,13.643350,0.83
6,24,val,14.224524,0.83
6,25,val,51.935074,0.84
6,26,val,5.382861,0.85
6,27,val,11.385756,0.85
6,28,val,5.893016,0.86
6,29,val,7.243117,0.87
6,30,val,5.562171,0.88
6,31,val,51.120518,0.88
6,32,val,36.664268,0.89
6,33,val,14.918252,0.89
6,34,val,23.499277,0.90
6,35,val,19.244766,0.91
7,0,train,19.044788,0.27
7,1,train,26.123934,0.30
7,2,train,17.772747,0.33
7,3,train,27.741774,0.36
7,4,train,25.909878,0.39
7,5,train,23.811274,0.43
7,6,train,26.779305,0.46
7,7,train,29.971302,0.49
7,8,train,20.626663,0.52
7,9,train,23.771961,0.56
7,10,train,26.493099,0.59
7,11,train,31.598749,0.62
7,12,train,23.053988,0.65
7,13,train,36.725445,0.68
7,0,val,4.774137,0.80
7,1,val,6.240794,0.80
7,2,val,36.340244,0.81
7,3,val,36.449940,0.82
7,4,val,5.196608,0.82
7,5,val,4.335936,0.83
7,6,val,39.873894,0.84
7,7,val,9.206822,0.85
7,8,val,7.332796,0.85
7,9,val,33.290367,0.86
7,10,val,40.248550,0.87
7,11,val,25.708511,0.87
7,12,val,34.606865,0.88
7,13,val,21.248468,0.88
7,14,val,19.613754,0.89
7,15,val,12.188130,0.90
7,16,val,30.578354,0.90
7,17,val,16.889185,0.91
7,18,val,7.252171,0.91
7,19,val,45.153164,0.92
7,20,val,14.553504,0.93
7,21,val,31.510969,0.94
7,22,val,32.946247,0.94
7,23,val,14.083334,0.95
7,24,val,8.712012,0.96
7,25,val,47.681149,0.96
7,26,val,10.304858,0.97
7,27,val,8.099781,0.98
7,28,val,15.587506,0.98
7,29,val,4.877990,0.99
7,30,val,4.549272,0.99
7,31,val,43.660126,1.00
7,32,val,36.644245,1.00
7,33,val,4.216050,1.01
7,34,val,22.292002,1.01
7,35,val,3.908436,1.02
8,0,train,18.228344,0.15
8,1,train,26.413258,0.18
8,2,train,22.543118,0.21
8,3,train,22.169514,0.24
8,4,train,31.820223,0.27
8,5,train,25.682594,0.31
8,6,train,22.883678,0.34
8,7,train,22.294075,0.37
8,8,train,16.926311,0.40
8,9,train,29.301798,0.44
8,10,train,23.265118,0.47
8,11,train,21.324623,0.50
8,12,train,20.620775,0.53
8,13,train,28.714451,0.56
8,0,val,6.086092,0.67
8,1,val,5.503233,0.68
8,2,val,31.713997,0.68
8,3,val,36.241203,0.69
8,4,val,10.558623,0.70
8,5,val,3.497073,0.71
8,6,val,39.164791,0.72
8,7,val,13.054393,0.73
8,8,val,3.648864,0.74
8,9,val,32.466324,0.74
8,10,val,38.376026,0.75
8,11,val,23.065382,0.76
8,12,val,31.040806,0.76
8,13,val,21.535067,0.77
8,14,val,19.959436,0.78
8,15,val,11.187481,0.78
8,16,val,27.655121,0.79
8,17,val,17.944941,0.80
8,18,val,4.205795,0.80
8,19,val,48.409027,0.81
8,20,val,13.788782,0.82
8,21,val,27.548325,0.83
8,22,val,33.224869,0.83
8,23,val,11.771412,0.84
8,24,val,7.780751,0.85
8,25,val,48.255001,0.85
8,26,val,8.219192,0.86
8,27,val,5.602837,0.87
8,28,val,7.903153,0.87
8,29,val,5.306568,0.88
8,30,val,8.947690,0.88
8,31,val,42.871258,0.89
8,32,val,44.394886,0.89
8,33,val,7.065680,0.90
8,34,val,23.537989,0.91
8,35,val,23.423208,0.91
9,0,train,24.055649,0.12
9,1,train,21.154072,0.15
9,2,train,32.178215,0.18
9,3,train,18.863832,0.21
9,4,train,21.439777,0.25
9,5,train,24.951641,0.28
9,6,train,22.970535,0.31
9,7,train,23.424656,0.34
9,8,train,22.023582,0.37
9,9,train,17.703369,0.41
9,10,train,21.522175,0.44
9,11,train,19.724363,0.47
9,12,train,24.785234,0.50
9,13,train,28.963726,0.53
9,0,val,13.899760,0.64
9,1,val,6.225017,0.65
9,2,val,29.468472,0.65
9,3,val,36.525196,0.66
9,4,val,6.111673,0.66
9,5,val,6.506521,0.67
9,6,val,44.823540,0.68
9,7,val,7.196205,0.69
9,8,val,6.826835,0.69
9,9,val,32.203674,0.70
9,10,val,40.200733,0.71
9,11,val,23.692326,0.72
9,12,val,29.703463,0.72
9,13,val,18.243721,0.73
9,14,val,17.229773,0.73
9,15,val,10.141651,0.74
9,16,val,30.506222,0.75
9,17,val,11.897873,0.75
9,18,val,4.450365,0.76
9,19,val,46.822781,0.77
9,20,val,13.604330,0.77
9,21,val,26.598904,0.78
9,22,val,25.644199,0.79
9,23,val,15.045141,0.79
9,24,val,9.097003,0.80
9,25,val,48.311031,0.81
9,26,val,5.243219,0.81
9,27,val,8.237160,0.82
9,28,val,11.451715,0.83
9,29,val,7.495149,0.83
9,30,val,5.090010,0.84
9,31,val,44.760761,0.84
9,32,val,34.929951,0.85
9,33,val,3.897207,0.85
9,34,val,28.632549,0.86
9,35,val,2.815821,0.86
10,0,train,17.010096,0.16
10,1,train,29.007008,0.21
10,2,train,22.885975,0.25
10,3,train,25.279242,0.28
10,4,train,21.723560,0.32
10,5,train,17.518446,0.36
10,6,train,25.707495,0.39
10,7,train,12.030756,0.43
10,8,train,21.572765,0.47
10,9,train,18.824938,0.50
10,10,train,17.713179,0.54
10,11,train,23.541342,0.57
10,12,train,17.816816,0.60
10,13,train,21.360016,0.64
10,0,val,4.031264,0.83
10,1,val,10.983743,0.84
10,2,val,27.688002,0.85
10,3,val,51.381493,0.86
10,4,val,5.447934,0.87
10,5,val,4.544398,0.88
10,6,val,37.679405,0.89
10,7,val,7.532519,0.89
10,8,val,3.917998,0.90
10,9,val,31.933802,0.91
10,10,val,37.471462,0.92
10,11,val,23.026148,0.93
10,12,val,30.258266,0.93
10,13,val,19.076778,0.94
10,14,val,17.339163,0.95
10,15,val,9.521214,0.96
10,16,val,32.656940,0.97
10,17,val,14.089067,0.98
10,18,val,4.530795,0.99
10,19,val,43.428066,1.00
10,20,val,14.537408,1.01
10,21,val,27.417362,1.01
10,22,val,24.633661,1.02
10,23,val,14.247811,1.03
10,24,val,3.843335,1.04
10,25,val,46.983376,1.05
10,26,val,5.818687,1.06
10,27,val,8.559156,1.07
10,28,val,4.942449,1.08
10,29,val,4.156116,1.09
10,30,val,5.966306,1.09
10,31,val,45.225262,1.10
10,32,val,33.065872,1.11
10,33,val,8.326230,1.11
10,34,val,30.677740,1.12
10,35,val,5.868137,1.12
11,0,train,25.127409,0.20
11,1,train,20.577246,0.23
11,2,train,13.413393,0.28
11,3,train,21.170025,0.31
11,4,train,17.298801,0.35
11,5,train,28.927422,0.38
11,6,train,34.150425,0.42
11,7,train,20.224821,0.45
11,8,train,18.747816,0.49
11,9,train,19.283276,0.53
11,10,train,19.495098,0.56
11,11,train,19.928844,0.59
11,12,train,19.940132,0.62
11,13,train,26.714897,0.65
11,0,val,5.500467,0.84
11,1,val,16.245281,0.85
11,2,val,27.177244,0.86
11,3,val,36.200752,0.87
11,4,val,10.048492,0.88
11,5,val,4.082120,0.89
11,6,val,36.501839,0.90
11,7,val,11.984004,0.90
11,8,val,3.883330,0.91
11,9,val,37.067757,0.92
11,10,val,40.240459,0.93
11,11,val,22.786875,0.94
11,12,val,36.445145,0.94
11,13,val,18.280828,0.95
11,14,val,16.750744,0.96
11,15,val,8.306936,0.97
11,16,val,27.511801,0.98
11,17,val,16.964653,0.99
11,18,val,6.578004,1.00
11,19,val,43.078625,1.00
11,20,val,18.902416,1.01
11,21,val,24.795397,1.02
11,22,val,27.648605,1.03
11,23,val,9.843791,1.04
11,24,val,6.530630,1.05
11,25,val,46.342648,1.06
11,26,val,4.949857,1.07
11,27,val,5.463712,1.08
11,28,val,16.138821,1.09
11,29,val,6.330293,1.10
11,30,val,8.661705,1.11
11,31,val,50.654560,1.11
11,32,val,32.968689,1.12
11,33,val,5.358906,1.12
11,34,val,23.258413,1.13
11,35,val,3.540747,1.14
12,0,train,19.187086,0.18
12,1,train,18.600142,0.22
12,2,train,20.100616,0.25
12,3,train,20.994865,0.29
12,4,train,27.328268,0.33
12,5,train,17.602959,0.37
12,6,train,16.562176,0.40
12,7,train,21.152874,0.44
12,8,train,26.553919,0.47
12,9,train,15.273026,0.51
12,10,train,19.598093,0.54
12,11,train,21.257164,0.57
12,12,train,16.728809,0.60
12,13,train,18.936665,0.63
12,0,val,6.431973,0.80
12,1,val,6.428846,0.82
12,2,val,36.070869,0.83
12,3,val,36.192650,0.84
12,4,val,12.775113,0.85
12,5,val,6.798992,0.86
12,6,val,35.345757,0.87
12,7,val,6.965281,0.88
12,8,val,3.745489,0.89
12,9,val,33.118607,0.89
12,10,val,42.247200,0.90
12,11,val,22.209929,0.91
12,12,val,33.015362,0.93
12,13,val,16.005934,0.94
12,14,val,32.726254,0.95
12,15,val,8.547070,0.96
12,16,val,26.435869,0.97
12,17,val,10.611434,0.97
12,18,val,8.937596,0.98
12,19,val,42.369095,0.98
12,20,val,15.708922,0.99
12,21,val,26.804892,1.00
12,22,val,23.110014,1.00
12,23,val,10.991775,1.01
12,24,val,5.840041,1.02
12,25,val,46.701614,1.02
12,26,val,6.347740,1.03
12,27,val,4.025632,1.04
12,28,val,6.553835,1.04
12,29,val,3.837624,1.05
12,30,val,5.818934,1.05
12,31,val,42.491959,1.06
12,32,val,34.694977,1.06
12,33,val,2.632637,1.07
12,34,val,22.500605,1.07
12,35,val,4.126819,1.08
13,0,train,25.995792,0.15
13,1,train,17.663980,0.18
13,2,train,17.714170,0.22
13,3,train,18.352959,0.25
13,4,train,18.650661,0.28
13,5,train,19.219168,0.31
13,6,train,23.666611,0.35
13,7,train,20.536129,0.38
13,8,train,16.684132,0.41
13,9,train,30.006079,0.46
13,10,train,17.840466,0.49
13,11,train,23.065868,0.52
13,12,train,18.535128,0.55
13,13,train,22.992071,0.58
13,0,val,5.296733,0.69
13,1,val,7.573175,0.70
13,2,val,25.678989,0.70
13,3,val,34.318077,0.71
13,4,val,3.830957,0.71
13,5,val,3.262208,0.72
13,6,val,45.072670,0.73
13,7,val,8.070355,0.74
13,8,val,5.050537,0.75
13,9,val,29.843693,0.75
13,10,val,34.688896,0.76
13,11,val,25.114132,0.76
13,12,val,27.286533,0.77
13,13,val,20.493168,0.78
13,14,val,16.239178,0.78
13,15,val,7.859108,0.79
13,16,val,25.996426,0.80
13,17,val,14.692874,0.80
13,18,val,4.500792,0.81
13,19,val,44.467239,0.82
13,20,val,13.611776,0.83
13,21,val,26.707857,0.84
13,22,val,24.151348,0.84
13,23,val,12.777328,0.85
13,24,val,5.720896,0.86
13,25,val,45.375118,0.86
13,26,val,10.754154,0.87
13,27,val,7.003201,0.88
13,28,val,4.937350,0.88
13,29,val,5.304458,0.89
13,30,val,4.321694,0.90
13,31,val,40.425629,0.90
13,32,val,31.106340,0.91
13,33,val,6.277052,0.91
13,34,val,21.294271,0.91
13,35,val,2.974327,0.92
14,0,train,18.752991,0.12
14,1,train,14.781771,0.16
14,2,train,17.043392,0.19
14,3,train,21.181675,0.22
14,4,train,13.649729,0.27
14,5,train,22.237274,0.30
14,6,train,16.536041,0.33
14,7,train,21.368771,0.37
14,8,train,17.379732,0.40
14,9,train,21.537493,0.43
14,10,train,13.932085,0.46
14,11,train,14.879059,0.50
14,12,train,19.708313,0.53
14,13,train,17.666340,0.56
14,0,val,9.821018,0.68
14,1,val,7.427684,0.68
14,2,val,25.930529,0.69
14,3,val,38.330070,0.70
14,4,val,4.992026,0.70
14,5,val,7.333931,0.71
14,6,val,35.899586,0.72
14,7,val,9.268312,0.73
14,8,val,3.947116,0.73
14,9,val,28.036703,0.74
14,10,val,34.895103,0.75
14,11,val,31.353001,0.75
14,12,val,28.761623,0.76
14,13,val,26.303850,0.77
14,14,val,15.980437,0.77
14,15,val,9.475513,0.78
14,16,val,26.230829,0.79
14,17,val,9.528642,0.79
14,18,val,6.552013,0.80
14,19,val,42.421772,0.81
14,20,val,15.304254,0.82
14,21,val,26.906427,0.82
14,22,val,27.121185,0.83
14,23,val,9.741738,0.84
14,24,val,4.618752,0.84
14,25,val,46.605240,0.85
14,26,val,5.607882,0.86
14,27,val,4.518257,0.86
14,28,val,4.703535,0.87
14,29,val,6.719163,0.88
14,30,val,10.605779,0.88
14,31,val,41.678799,0.89
14,32,val,32.709278,0.89
14,33,val,4.156321,0.90
14,34,val,24.270145,0.90
14,35,val,10.910689,0.91
15,0,train,17.696522,0.12
15,1,train,25.759384,0.16
15,2,train,22.712788,0.19
15,3,train,13.744766,0.22
15,4,train,21.212708,0.25
15,5,train,18.362307,0.29
15,6,train,16.854359,0.32
15,7,train,25.153896,0.36
15,8,train,23.753719,0.39
15,9,train,13.523918,0.42
15,10,train,11.499502,0.45
15,11,train,21.710962,0.48
15,12,train,16.160706,0.52
15,13,train,11.768381,0.55
15,0,val,4.209566,0.66
15,1,val,6.779512,0.67
15,2,val,25.740858,0.67
15,3,val,33.377846,0.68
15,4,val,4.817461,0.69
15,5,val,5.098039,0.70
15,6,val,36.253204,0.70
15,7,val,8.972353,0.71
15,8,val,4.158175,0.72
15,9,val,46.422344,0.72
15,10,val,36.249912,0.73
15,11,val,26.416624,0.74
15,12,val,29.085520,0.74
15,13,val,15.367074,0.75
15,14,val,21.155178,0.76
15,15,val,8.252453,0.76
15,16,val,26.805986,0.77
15,17,val,10.583963,0.77
15,18,val,9.731877,0.78
15,19,val,45.121220,0.79
15,20,val,12.243786,0.80
15,21,val,28.531368,0.80
15,22,val,24.666536,0.81
15,23,val,14.365522,0.82
15,24,val,4.355264,0.82
15,25,val,45.021179,0.83
15,26,val,5.075450,0.84
15,27,val,3.456851,0.84
15,28,val,5.975813,0.85
15,29,val,6.986145,0.86
15,30,val,7.029051,0.86
15,31,val,39.078300,0.87
15,32,val,30.556759,0.87
15,33,val,4.378338,0.88
15,34,val,19.495525,0.88
15,35,val,3.360748,0.89
16,0,train,22.426985,0.12
16,1,train,17.862398,0.16
16,2,train,9.380314,0.19
16,3,train,26.110512,0.22
16,4,train,16.973669,0.25
16,5,train,29.403461,0.29
16,6,train,18.632729,0.32
16,7,train,17.988705,0.35
16,8,train,17.078051,0.38
16,9,train,15.316133,0.42
16,10,train,16.385536,0.45
16,11,train,17.837364,0.48
16,12,train,15.872518,0.51
16,13,train,15.875959,0.55
16,0,val,4.040103,0.67
16,1,val,10.939136,0.67
16,2,val,25.023111,0.68
16,3,val,39.189228,0.69
16,4,val,6.630183,0.70
16,5,val,4.935451,0.70
16,6,val,35.153034,0.71
16,7,val,6.553315,0.72
16,8,val,6.885631,0.72
16,9,val,26.805033,0.73
16,10,val,33.105049,0.74
16,11,val,20.854340,0.75
16,12,val,29.125408,0.75
16,13,val,15.281228,0.76
16,14,val,15.477365,0.77
16,15,val,7.943260,0.77
16,16,val,25.033930,0.78
16,17,val,16.412647,0.79
16,18,val,5.254462,0.80
16,19,val,48.328884,0.81
16,20,val,13.150759,0.81
16,21,val,24.583279,0.82
16,22,val,22.516636,0.83
16,23,val,9.321897,0.83
16,24,val,10.597355,0.84
16,25,val,43.124805,0.85
16,26,val,7.381157,0.85
16,27,val,4.034215,0.86
16,28,val,7.664571,0.87
16,29,val,6.197472,0.88
16,30,val,4.498929,0.88
16,31,val,38.206676,0.89
16,32,val,34.871086,0.90
16,33,val,4.503770,0.90
16,34,val,23.590103,0.91
16,35,val,2.677335,0.91
17,0,train,21.517595,0.15
17,1,train,24.184416,0.18
17,2,train,15.918058,0.22
17,3,train,14.412292,0.25
17,4,train,24.236610,0.28
17,5,train,13.646965,0.32
17,6,train,16.173109,0.35
17,7,train,20.543810,0.38
17,8,train,13.096723,0.41
17,9,train,19.306942,0.45
17,10,train,20.973972,0.48
17,11,train,24.473337,0.51
17,12,train,11.571441,0.54
17,13,train,16.204746,0.57
17,0,val,6.140302,0.68
17,1,val,4.917774,0.69
17,2,val,25.456625,0.70
17,3,val,34.613705,0.70
17,4,val,9.342279,0.71
17,5,val,4.709256,0.72
17,6,val,35.092571,0.73
17,7,val,6.101043,0.73
17,8,val,4.867242,0.74
17,9,val,27.428764,0.75
17,10,val,38.340935,0.76
17,11,val,20.757343,0.76
17,12,val,27.777086,0.77
17,13,val,14.145929,0.78
17,14,val,21.082678,0.78
17,15,val,7.982878,0.79
17,16,val,35.585831,0.79
17,17,val,9.549258,0.80
17,18,val,3.768049,0.81
17,19,val,39.246292,0.81
17,20,val,11.502975,0.82
17,21,val,24.800390,0.83
17,22,val,21.189966,0.84
17,23,val,10.929315,0.85
17,24,val,3.087448,0.85
17,25,val,55.707439,0.86
17,26,val,8.480488,0.87
17,27,val,6.235682,0.87
17,28,val,5.645537,0.88
17,29,val,5.445850,0.89
17,30,val,5.352280,0.89
17,31,val,43.535507,0.90
17,32,val,29.163748,0.90
17,33,val,3.897925,0.91
17,34,val,20.686485,0.91
17,35,val,4.126764,0.92
18,0,train,17.015091,0.20
18,1,train,20.493273,0.23
18,2,train,16.146318,0.26
18,3,train,18.114086,0.30
18,4,train,16.037294,0.33
18,5,train,15.705167,0.36
18,6,train,18.935715,0.40
18,7,train,24.335539,0.43
18,8,train,17.777874,0.46
18,9,train,15.296309,0.50
18,10,train,11.022939,0.53
18,11,train,14.018195,0.56
18,12,train,21.357306,0.59
18,13,train,15.044257,0.62
18,0,val,4.819974,0.74
18,1,val,10.740058,0.75
18,2,val,25.612320,0.76
18,3,val,34.380257,0.78
18,4,val,4.001559,0.79
18,5,val,8.892227,0.80
18,6,val,33.058685,0.81
18,7,val,8.175142,0.82
18,8,val,3.666893,0.82
18,9,val,28.726501,0.83
18,10,val,33.309185,0.84
18,11,val,21.407381,0.85
18,12,val,29.736917,0.86
18,13,val,24.504900,0.87
18,14,val,15.159960,0.88
18,15,val,6.889434,0.89
